"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2538.69898730111/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xeb02a6098c72267cd2f8d991d4e4c635cee5097a60747db17a685b6da58a7982","1625172","1464799520","2016-06-01 16:45:20","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054218","1.37643181693492","13.83","","","Transfer From"
"0xef98b467bade31f24de65e90eb3add9a38b7e15f2b4d10fc1716686981a3bf2e","1625174","1464799619","2016-06-01 16:46:59","0x361d9ed80b5bd27cf9f1226f26753258ee5f9b3f","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001001994","2.54376115308179","13.83","","","Transfer"
"0x6f7ad8f99e58a062ca422ceff1956b5ae4af589bf0921fb1562dd79fd917453b","1625181","1464799693","2016-06-01 16:48:13","0x7916ca3d238ec0c5e69f46e50e0e260e0aa48def","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095556","2.42587920430545","13.83","","","Transfer"
"0xc443f962b602ca1565a0c665259bf2c407470d1f5fb3b4720abec2cd8442abfb","1625186","1464799744","2016-06-01 16:49:04","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00078308","1.98800440297575","13.83","","","Transfer From"
"0xa25e4e07b281101d2d27a7470d5896f5fd4304fea38170679e059b35d1917fb5","1625190","1464799851","2016-06-01 16:50:51","0xc2bdceb1cb3bd0a4e495f22fed4e99fd4ab9f5e9","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00315","7.9969018099985","13.83","Error(0)","Bad jump destination","Transfer"
"0x689f3897f710b284cb185785837c46a8789030d9714cdf64f0a442162fae2b64","1625203","1464799950","2016-06-01 16:52:30","0x361d9ed80b5bd27cf9f1226f26753258ee5f9b3f","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.000689682","1.7508949949598","13.83","","","Transfer"
"0x8b8b2126419516da5b52d2683ec704c39da08d1d22bb4bf5a3bd822a99a9ab23","1625207","1464799969","2016-06-01 16:52:49","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0x974d0b6af050024727d490d6cc7215ed32000c7036b1a7fbf88c512cd1c46911","1625210","1464799986","2016-06-01 16:53:06","0x9fcfc73ead5b9c721c95775c795ccdc9c91ed30d","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001253","3.18098983108829","13.83","","","Transfer"
"0xbb3713daae84a234567527d173418e25b647908847f4ad901291546476bbb339","1625211","1464800022","2016-06-01 16:53:42","0xc2bdceb1cb3bd0a4e495f22fed4e99fd4ab9f5e9","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00315","7.9969018099985","13.83","Error(0)","Bad jump destination","Transfer"
"0xa073ef6808e3c7e595dc1de37c50efc250e49997594ac3ccc6a8eb59a2a67fca","1625211","1464800022","2016-06-01 16:53:42","0x3c87cb8aba41f71e65a6453e4e35aa44f82c61d8","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0x97d845ca8b10e298618d7d0f230d3505e3d5becd9b573e5d3614d6e574898fdc","1625216","1464800092","2016-06-01 16:54:52","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054154","1.37480704958304","13.83","","","Transfer From"
"0x5cbe82888686126810e88e65478a0c48f6c7bcd786bae018ba03daa6b71bf42a","1625239","1464800350","2016-06-01 16:59:10","0x007622d84a234bb8b078230fcf84b67ae9a8acae","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001003338","2.54717316452072","13.83","","","Transfer"
"0xc28ec78cb6c4953aec250aeab2e622321d59b2e81adb2284f0c420ddfae33ae2","1625240","1464800402","2016-06-01 17:00:02","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155428","3.94584906198237","13.83","","","Transfer"
"0x80897072742bea47aae767da2214003661a2c1d463720ce196e13912bdd95fc7","1625242","1464800419","2016-06-01 17:00:19","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00078308","1.98800440297575","13.83","","","Transfer From"
"0xcb9b0246b41296aa17407e5ee3c61f0002687b4a7c33648e99c393243c3b37ed","1625260","1464800640","2016-06-01 17:04:00","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.0005409","1.37318228223117","13.83","","","Transfer From"
"0x420296d755713c145f2881ab495e9083a5846b87c195b5d8e9779ba976bf4d7e","1625262","1464800693","2016-06-01 17:04:53","0x2063700c6e019a814d24f514ec6512711c399826","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001489425","3.78120173916096","13.83","","","Vote"
"0xb0e1f01a90d3a77f037351e72c07723e4274b8ff71c0408ad3f5f9339a248d95","1625263","1464800718","2016-06-01 17:05:18","0xfb140512c1d5f2a792c025ffd71c5f0c01b9af06","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001319682","3.3502753569595","13.83","","","Transfer"
"0x7ecadff6675cf994d6e1863428dc6f0b3604a71789ac1f9d3c538a3c8276563b","1625266","1464800752","2016-06-01 17:05:52","0x66c8a034af5090fad0c5f1ffc8b98b84e208df67","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0xf7b79ca02a8837d33ad7306f290b670e8f73cd70068b880174609ab207590904","1625287","1464800994","2016-06-01 17:09:54","0x157ecb5e73ac3bd65a212b49a5e1b9e8656cf1db","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001318338","3.34686334552057","13.83","","","Transfer"
"0xf04d56e4507a0934c0460de57e755f26d11b783fa8a892951ecf23676d8ce3b9","1625287","1464800994","2016-06-01 17:09:54","0x9fcfc73ead5b9c721c95775c795ccdc9c91ed30d","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095428","2.4226296696017","13.83","","","Transfer"
"0x77ed31fbb50ce8b7cf9c2b91a585293c7ee1e2b359ec4a0353bf60873c5fe406","1625297","1464801086","2016-06-01 17:11:26","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00078308","1.98800440297575","13.83","","","Transfer From"
"0xb03e897e7203a4c46dcf91010905514f2335b42b54272217fef586581f16251b","1625300","1464801136","2016-06-01 17:12:16","0x74b0343fa7e398efe76e7569004fd66704ad24ef","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00125428","3.18423936579204","13.83","","","Transfer"
"0x859b0c50c45068066cd25ad31963194f25d84f71ad5e8048715cf1b4e1819a68","1625316","1464801370","2016-06-01 17:16:10","0xbce40475d345b0712dee703d87cd7657fc7f3b62","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001489425","3.78120173916096","13.83","","","Vote"
"0xcbabbecb048f2665f19bf279309ddb28fb28d62afd2d01e1680620ad26b98f41","1625322","1464801450","2016-06-01 17:17:30","0x6dd5d1829f0c99143195892fe0de731f6afbf4a8","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00102498","2.60211568800389","13.83","","","Vote"
"0x920d1a4dd4919c8e06877c4f602272832b3a52081fb393075f410e2454366eee","1625325","1464801506","2016-06-01 17:18:26","0x7db8b4f286c6f8956aef28fe98e407cb2dda797f","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001633338","4.14655352652042","13.83","","","Transfer"
"0x32553bef9c58175ef63cb44657eedeac32d4f892ae829b5407ad7fe78cbe9eb7","1625326","1464801518","2016-06-01 17:18:38","0x69f1ff30b39b0779acd7ab5e7933d28bc3aca083","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001316994","3.34345133408164","13.83","","","Transfer"
"0xfc88afaa3e88cc246791bb141c3f6e8ba6d291c1a96929c5f7f0f2ce92506017","1625328","1464801541","2016-06-01 17:19:01","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054154","1.37480704958304","13.83","","","Transfer From"
"0x22846eb81d2d129c442b33ceed4d569b0f58de3afd75078455a0c1bbc55339ae","1625335","1464801641","2016-06-01 17:20:41","0x154f0da6894d9d69eae22043e30b4c14e331a32d","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001489425","3.78120173916096","13.83","","","Vote"
"0x6ddacea102f9f8f8500250a607c6746e05996a7a8a4188aeb86b03c550d38a70","1625335","1464801641","2016-06-01 17:20:41","0x74b0343fa7e398efe76e7569004fd66704ad24ef","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095556","2.42587920430545","13.83","","","Transfer"
"0xbd47222343dd98bfedfada7e5d07ec29cfd47e832cc047679ba71ac39784d8ce","1625342","1464801801","2016-06-01 17:23:21","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0x3106b269f93729e3299425924f64ace1a3e4ca12111301e6be066b72040052ae","1625342","1464801801","2016-06-01 17:23:21","0x7f947ad1a7adaf777154b381d6d5f41523cbe54d","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00125428","3.18423936579204","13.83","","","Transfer"
"0x5615039dde0687175b5245f4219cd2b2da69ef69ff93c79ea3553d0a3c51f34a","1625345","1464801843","2016-06-01 17:24:03","0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095556","2.42587920430545","13.83","","","Transfer"
"0xf9978d4bf58901dc3a8004d25268e911b1246d3a3ad521a206eb557acb1bf6b3","1625360","1464801982","2016-06-01 17:26:22","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.0007818","1.98475486827201","13.83","","","Transfer From"
"0x2f974ddf257e43afe27fa673fdbbeff1f1a62ec99219efb0a0bc9dc85b45de37","1625360","1464801982","2016-06-01 17:26:22","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0x17c8476f5216dea32d0940b8de2ce2bb2f3c7cd35f49575dfc0caa681bbe80fa","1625373","1464802245","2016-06-01 17:30:45","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054154","1.37480704958304","13.83","","","Transfer From"
"0x1660bb9c5dc803db64d8e29d0c6844e8521a391cd7ec8b94ba75518310a51916","1625373","1464802245","2016-06-01 17:30:45","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054154","1.37480704958304","13.83","","","Transfer From"
"0x7e8e03c9bdbcff2785db1c58677c57709997146b0144ef22e841aa782ffbae65","1625374","1464802274","2016-06-01 17:31:14","0x9e211a29bac3d5a36888371f04913bf315cd2103","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0x859170b27c1f2e79815bc960e2e0ad9d27b4dc7ba8d9e750e2fbc561140a767d","1625374","1464802274","2016-06-01 17:31:14","0xb6a65ad04305d128bcbcc541425b259bca0781d7","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0xb2e7acbf14fd3207c867debae796604584587311af3e23149bd2ca746d1ca2e0","1625374","1464802274","2016-06-01 17:31:14","0x4e9ec204297c048ee82cdbaee25a91f45fac84d2","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0xe1a21eaef84e9236732386140f6854590e88580b98ff170b645d0eac0c2134a5","1625374","1464802274","2016-06-01 17:31:14","0xdf49a60e23d492310a2e81eb600e6a7cceba54f1","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0x6a866d1679329243ddbf3e5ff136dacdb80ebf6369fefb5d05f13e0bafffd521","1625395","1464802602","2016-06-01 17:36:42","0x0ec020605155be1c1a7ac2976b572573d9ed0a61","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095556","2.42587920430545","13.83","","","Transfer"
"0x7c903340085fb394bf827560986ea47ae72f47027520a51af4767c3e5c4d96f8","1625395","1464802602","2016-06-01 17:36:42","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0xc3b3e175e2b199b35d1ae6d94b68073e747e7be1f07f9767b2ecef9ae10eb239","1625397","1464802665","2016-06-01 17:37:45","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054154","1.37480704958304","13.83","","","Transfer From"
"0xf4930ab062a6fd48b474f4ded66fc0f8b717c46904b5ed186aab6b452c18dfaa","1625401","1464802731","2016-06-01 17:38:51","0xb6ad6615f14f3e4782f739a0d15d25c4554da43b","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0x81e316459c45ca7c094c15bc54e626c2b4882d222b891d06e70a9e8ea0ff3d94","1625405","1464802794","2016-06-01 17:39:54","0xedf475c9981deb0b47929481b62b1f582fde45df","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001318338","3.34686334552057","13.83","","","Transfer"
"0x1dc0139247e62c76bd8a64d3d7772a74fd10d90600d7be4e79620f2026088033","1625406","1464802811","2016-06-01 17:40:11","0xd946c4ba9ca9ecffcaa537b9a2b9c5543017ecd5","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00154305226","3.91734520981469","13.83","","","Transfer"
"0x9562be3620f17b1c3b81a8819f729891f312096bd1bd1c46827048d0400a5308","1625408","1464802861","2016-06-01 17:41:01","0xa4610e4598d114dd19b515b12dfe74965a955be2","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0.1","0","253.869898730111","0.001785","4.53157769233248","13.83","Error(0)","Bad jump destination","Transfer"
"0x0905cb9b171c355e8c36055249a44145866840290479d655cd728ef97b9d20ab","1625409","1464802904","2016-06-01 17:41:44","0x6edb48d98ddc11fcbf3cecba1b6e1683937bd435","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00065556","1.66426950811512","13.83","","","Transfer"
"0x8d4865309c450663eec920558c67ce6b15cf34b6d0a5689a5f268cb4807cfbad","1625409","1464802904","2016-06-01 17:41:44","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155428","3.94584906198237","13.83","","","Transfer"
"0x5df343b273914b9e121f360ff417fac22b9bbc9c74cb7d6b25de69e9198144a4","1625411","1464802950","2016-06-01 17:42:30","0x4d4993dbeff7fb98b85a213b67b9a43f72140536","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00065684","1.66751904281886","13.83","","","Transfer"
"0xfb6aa90e338aac180ef7b8c572d035bce23622575a6ca4ef97a4ce1a77f52334","1625418","1464803065","2016-06-01 17:44:25","0xabe78fa00c7f6c2d681a3668aea0fde4f49dbbbc","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.0014185","3.60114451348662","13.83","","","Vote"
"0x4ba15f8105bca2678859ba4d63d7c7a232ff1f78e70d2c62cbf5c751f7722f37","1625418","1464803065","2016-06-01 17:44:25","0x7f947ad1a7adaf777154b381d6d5f41523cbe54d","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095556","2.42587920430545","13.83","","","Transfer"
"0xb7b0a6f48d3826983f1056d69fc03de52458d4182fbc18dbb03fd374b6982e0f","1625419","1464803128","2016-06-01 17:45:28","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00125556","3.18748890049578","13.83","","","Transfer"
"0x7ec49c186f0eeaf7bb1c6b2a3c769fd40bf893017abeae1df24c86eaaab91797","1625427","1464803263","2016-06-01 17:47:43","0x2bd4fee19015dd842d86e349d53a9ea39ab5fc11","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0xb44efe1829f3e330e6d65da363d1a28f7786cdf10c9d76ee7b2f7dbe93e188b9","1625427","1464803263","2016-06-01 17:47:43","0x4f334f6297448cb20e1be76e4c1197e2f4af9ce2","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0x7c9349e0cb44275f5719918dd5bda015e29491f02927defe629cf7fb3428fbfe","1625429","1464803297","2016-06-01 17:48:17","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00078308","1.98800440297575","13.83","","","Transfer From"
"0x8074c2f343242a415fa7d5027b9300a51316b5bb62d76a01bcf53c68fedc6413","1625437","1464803380","2016-06-01 17:49:40","0x224d91ee5f82e991a9930f9f792421e211d374d0","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001489425","3.78120173916096","13.83","","","Vote"
"0xe0dc71cea380e4275051a1697170c1e90aaa9cdf21cc53b10eda8f693c362df9","1625439","1464803408","2016-06-01 17:50:08","0x224d91ee5f82e991a9930f9f792421e211d374d0","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001076229","2.73222147240409","13.83","","","Vote"
"0x399eccddf2da997b78525ea3fefb8bb6fb5ceb9b1009fc37aa9feecbab1a9838","1625440","1464803425","2016-06-01 17:50:25","0x224d91ee5f82e991a9930f9f792421e211d374d0","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001076229","2.73222147240409","13.83","","","Vote"
"0x3469951515bc067d3ec1470a1d903160f6764b08167c12aecf9ae6ef936f359b","1625440","1464803425","2016-06-01 17:50:25","0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0xe8fd7f4656746061fedb6805cd010ebb65802c6f71109503778ee9f2dd8f0f34","1625441","1464803445","2016-06-01 17:50:45","0x07f01057de64b5ced4cd07833e83ae046be9f3b1","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001489425","3.78120173916096","13.83","","","Vote"
"0x89c2d9a3a317d68742a39e3f2a6464af28e3fe41860bcdb29e32ead8b58a51c9","1625443","1464803459","2016-06-01 17:50:59","0x07f01057de64b5ced4cd07833e83ae046be9f3b1","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00315","7.9969018099985","13.83","Error(0)","Bad jump destination","Vote"
"0xe00779f7f97c48768d09e348b7ed0ebe45513e6c69bff456cd4c8ad57fb307d0","1625448","1464803491","2016-06-01 17:51:31","0x224d91ee5f82e991a9930f9f792421e211d374d0","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001183581","3.00475588608883","13.83","","","Vote"
"0xc4bb6b687e343f9a01309bbb4f8267df74e1684313549df6d4b4524d757a64fe","1625449","1464803531","2016-06-01 17:52:11","0x224d91ee5f82e991a9930f9f792421e211d374d0","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001076229","2.73222147240409","13.83","","","Vote"
"0x635c0833167e7360c5d391c7c35291f9e93e6c0decb397d4cb5e5860155ae4e2","1625449","1464803531","2016-06-01 17:52:11","0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00125556","3.18748890049578","13.83","","","Transfer"
"0xdc9a2bce50ecb20ee2456a98c471515e8bd5b1cd78bb24faedc842b54a052735","1625452","1464803568","2016-06-01 17:52:48","0x1531f75176a28ce1848a2891d3b856379e052ed2","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001316994","3.34345133408164","13.83","","","Transfer"
"0xfc9f72d7f44907bddd207e1beaa7ba9a23953d61f47ac068e28892f5928b79ed","1625455","1464803633","2016-06-01 17:53:53","0xb523e6dd4f93714b3c7aaa8100fbd7e085ce17dd","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001316994","3.34345133408164","13.83","","","Transfer"
"0xc0c6e6959bc2ab76a06f3609e162177b571d80c0bc6d3e1607a51eaf8a1821e5","1625464","1464803752","2016-06-01 17:55:52","0x0a869d79a7052c7f1b55a8ebabbea3420f0d1e13","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0xc04c8b4e7e151dd3fca4c99552b041d4cbb71d0f8b56a54448a9a640e9297859","1625467","1464803813","2016-06-01 17:56:53","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.0007818","1.98475486827201","13.83","","","Transfer From"
"0x15b3bcc53d2f9f1066bfe0a98acdb413056ba3e78c3a488420ac7b7f89b2f607","1625467","1464803813","2016-06-01 17:56:53","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.0007818","1.98475486827201","13.83","","","Transfer From"
"0xf9f7052ece26109cbc4bcad3033fe77db1417b2fc240f5f4b09e4fb5cf0ecd13","1625479","1464803982","2016-06-01 17:59:42","0x3fc4bf9ef21c544e9108bd8db1c000b2e1267e99","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001182027","3.00081074786257","13.83","","","Vote"
"0x4e26b3f633dec0eb79133b5107136b4ec89430636b3cebae72a3e0054ef362a5","1625480","1464803992","2016-06-01 17:59:52","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00054154","1.37480704958304","13.83","","","Transfer From"
"0xeabb8668173ab2b5440ee3b59ce00b7a980571e71ceadb5f6dc2624fc02cef83","1625481","1464804008","2016-06-01 18:00:08","0x47ae4e96a068f296f040f057a738d53093f2d030","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0x5da64ce373b11ef90ed9c2408341692717ac944a879fe5aa2d679e91e90b60d4","1625485","1464804050","2016-06-01 18:00:50","0x6b48ad76bd867c871c8a02c6cdc7788b1d65d4cf","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001182027","3.00081074786257","13.83","","","Vote"
"0x495bdde551c00e2b03b2d74430f731abab101bd68e0869cfb39566c6236a949e","1625488","1464804073","2016-06-01 18:01:13","0xb523e6dd4f93714b3c7aaa8100fbd7e085ce17dd","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001318338","3.34686334552057","13.83","","","Transfer"
"0x7eed3e4dda8f147a5134179ac3a61207b5b4b4e9a2af9712a3f4f08ca4eb6424","1625496","1464804208","2016-06-01 18:03:28","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00078308","1.98800440297575","13.83","","","Transfer From"
"0xaeef5973ac259979555f8a99d699d5bda5e1d8a4afa5ae929af304c00208f660","1625497","1464804231","2016-06-01 18:03:51","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00095556","2.42587920430545","13.83","","","Transfer"
"0x683caed5e978657350aec4ad11fd092acfeeacb687b5487da447b23e1c4bd4cd","1625501","1464804280","2016-06-01 18:04:40","0x433d6e64812d8e778a63b564af5b3e565abcda55","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00141702","3.59738723898542","13.83","","","Vote"
"0x8b65016bc99f101fa9cf27d729ba3eead2ffc543a8e70e3b3b5a73f3e41983a2","1625509","1464804441","2016-06-01 18:07:21","0x9b7ef21cfc79163e18dd8cf767deea1937950f8f","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0xcc5af73f81ad596057fe275a4ef1ac7001ce4c79c07b136eb1aa8351248a7247","1625509","1464804441","2016-06-01 18:07:21","0x1d455c630b97cb709f414b9ee30dbdbbac606fb4","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00091216","2.31569966825658","13.83","","","Approve"
"0xdce1e0eb039ab1d1ba81957681a8506f30e1b229ec0e4cc172160132ffc56fb9","1625515","1464804565","2016-06-01 18:09:25","0x934cdf0f14671970e263fe288c1b4ecd34241f66","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00125428","3.18423936579204","13.83","","","Transfer"
"0x640e13e8ad1b4fac7a951e5df25c8ae10b9501ee6cdd66052da86449a0ac7551","1625519","1464804607","2016-06-01 18:10:07","0x4f4996f835a900eb460755fcb2628da157de2d19","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001716385","4.35738486131882","13.83","","","Vote"
"0x064c577456242f5b297e4b34a378684bebe07fd722dbc2f8deae86fdca9c0920","1625550","1464805005","2016-06-01 18:16:45","0xf9411d220e939d8c4f60ff1a9a06f6aeeb8b430f","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001001994","2.54376115308179","13.83","","","Transfer"
"0xc28d33780dfa7fc3c70c818331caa8245bd0615dffd721bf8b3f5397b9a7366a","1625550","1464805005","2016-06-01 18:16:45","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.00155556","3.94909859668611","13.83","","","Transfer"
"0x53266e0e15d3343ce235540e8d8cab9219b0389b825a58467159e2a6863e40d6","1625554","1464805055","2016-06-01 18:17:35","0x3fc4bf9ef21c544e9108bd8db1c000b2e1267e99","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.001076229","2.73222147240409","13.83","","","Vote"
"0x6f240f40ea19b844dfec5095213b03bd5212b5284c7a62cb86b35eebda982e66","1625558","1464805129","2016-06-01 18:18:49","0xdf21fa922215b1a56f5a6d6294e6e36c85a0acfb","0xbb9bc244d798123fde783fcc1c72d3bb8c189413","","0","0","0","0.0007818","1.98475486827201","13.83","","","Transfer From"
